,FBH400-40,FBH510-10,FBH630-10,FBH700-40,FBH770-10,FESH0500,FESH0750,FESH0750_NF633-25,350nm,550nm,750nm,950nm
422.0,0.0007509423686742276,2.8284238125e-06,1.3818267040540538e-06,4.618554832528957e-06,2.2693131620415056e-06,1.535737945296935,1.5202817505307673,5.442608666900146e-05,0.0,0.0,0.0,0.0
423.0,0.0001984005084657979,2.9045994325772197e-06,1.5317067626576574e-06,4.320564887870012e-06,3.714066431901544e-06,1.5427238045312095,1.5266972145234232,4.610625587860739e-05,0.0,0.0,0.0,0.0
424.0,4.138787124732143e-05,3.0302961467261904e-06,1.7627869848214285e-06,3.601039640773809e-06,5.475886472321429e-06,1.5493349804303571,1.534284973932143,1.0279709325345357e-05,0.0,0.0,0.0,0.0
425.0,5.0867352266409266e-06,2.9789120285714287e-06,1.3838904819691119e-06,3.359122790733591e-06,3.987841857142857e-06,1.555716111046332,1.540971416496911,3.451775972953081e-05,0.0,0.0,0.0,0.0
426.0,1.4621843251488094e-06,2.8942917854890604e-06,1.3575447403499032e-06,4.244627274163449e-06,2.309671734837516e-06,1.5623028672486325,1.5464687059613738,7.098291360362707e-05,0.0,0.0,0.0,0.0
427.0,8.659706246058559e-07,2.9069798980855855e-06,1.9316253716216215e-06,5.42894095045045e-06,1.7997918603603602e-06,1.56888353790259,1.5525803394048423,6.59846644247058e-05,0.0,0.0,0.0,0.0
428.0,5.432393802557914e-07,2.9193071075289575e-06,1.874084157408301e-06,6.089785247828185e-06,1.7591734899372586e-06,1.5771955314821668,1.5585954474736001,7.138367149429088e-05,0.0,0.0,0.0,0.0
429.0,6.141040039350064e-07,2.8983549264478765e-06,1.9161737712033466e-06,6.21503525382883e-06,1.8320488337516088e-06,1.5851420458572074,1.5658379935768665,3.6797192849056365e-05,0.0,0.0,0.0,0.0
430.0,3.990744156006007e-07,2.880850985447948e-06,1.1683822295482985e-06,6.294257265653153e-06,1.7593942376251253e-06,1.5932324410941319,1.5759784517166295,1.229263192338971e-05,0.0,0.0,0.0,0.0
431.0,7.235608443268268e-07,3.036299475137638e-06,2.2400325998873876e-06,5.3512297559184185e-06,1.8391759067192192e-06,1.6056088504809438,1.5904803995141268,4.787346002537521e-05,0.0,0.0,0.0,0.0
432.0,7.266183703390892e-07,3.0436900965965965e-06,2.1239145965965963e-06,4.7579770909034035e-06,1.6195802377252253e-06,1.6177167650651276,1.6076615130863987,8.247303562133227e-05,0.0,0.0,0.0,0.0
433.0,8.847102175663163e-07,2.7467074894019017e-06,1.4820946068193192e-06,4.626007495170171e-06,1.9182348865115116e-06,1.6285295551992118,1.6251269383437938,5.4441752434517094e-05,0.0,0.0,0.0,0.0
434.0,7.539963589326826e-07,2.7849343516891884e-06,3.0227225737487487e-06,5.427172377302302e-06,2.0179499536161157e-06,1.6405059066128878,1.6372736176080327,6.942040138658059e-05,0.0,0.0,0.0,0.0
435.0,8.484924833008008e-07,3.0460691169169167e-06,2.840396120883383e-06,7.261531794444445e-06,1.8794883800175174e-06,1.654036685615115,1.6478476312876627,5.685074327942436e-05,0.0,0.0,0.0,0.0
436.0,5.344127034784784e-07,3.0685183573323325e-06,2.1892619270270267e-06,7.832852259246746e-06,1.9272845959584583e-06,1.6679816543028403,1.6616687323474346,2.2266361013455624e-05,0.0,0.0,0.0,0.0
437.0,4.930810806493993e-07,2.9872610543668666e-06,2.0324093765640637e-06,7.628546568068066e-06,1.7518162470595592e-06,1.683783193351789,1.676170201068068,4.844131881086716e-05,0.0,0.0,0.0,0.0
438.0,4.454773401088588e-07,3.1316807812062056e-06,2.0637526978103097e-06,6.692498783683682e-06,1.956589111048548e-06,1.7003123427685933,1.689883052818718,6.015983668034636e-05,0.0,0.0,0.0,0.0
439.0,4.1000521498310806e-07,3.365990177252252e-06,1.8501093652027023e-06,5.472210513119368e-06,1.935699819876126e-06,1.7149789468190313,1.7032397771465648,8.345874908018167e-05,0.0,0.0,0.0,0.0
440.0,6.252136071790539e-07,3.2304366631475215e-06,1.916004862781531e-06,4.502280459909909e-06,1.985157834093468e-06,1.727709429730405,1.716238249392989,0.0008969061091327762,0.0,0.0,0.0,0.0
441.0,3.755615339189188e-07,3.2000506266891883e-06,1.9491433996621613e-06,4.461032724324322e-06,1.8922583158783776e-06,1.7392654242912158,1.7298681460753371,0.0033542143352400786,0.0,0.0,0.0,0.0
442.0,3.7838697643018006e-07,3.4756699348254493e-06,2.4848333485923413e-06,5.483368633643016e-06,3.074318631249999e-06,1.7490346722502528,1.7427989988012664,0.007319407235165558,0.0,0.0,0.0,0.0
443.0,3.812124189414414e-07,3.6816338165540526e-06,2.610899951407657e-06,6.479654741835584e-06,3.1336136519707197e-06,1.7592016275596278,1.7541523521917788,0.012435186024687519,0.0,0.0,0.0,0.0
444.0,3.840378614527026e-07,3.798898945861485e-06,2.0994594194256745e-06,6.473606854222971e-06,3.0095583523648637e-06,1.7730904039242392,1.7662491995191716,0.020938531010459872,0.0,0.0,0.0,0.0
445.0,3.732155273423422e-07,3.7323915513513497e-06,2.316341578828828e-06,6.095388933333331e-06,2.2954037193693683e-06,1.7876300022229723,1.7791144548243236,0.03463028495170997,0.0,0.0,0.0,0.0
446.0,3.756556895073197e-07,3.5354515734797284e-06,2.1472499497466208e-06,5.859135404504502e-06,2.217442696537161e-06,1.798967417611204,1.7905870187921165,0.05162710021932369,0.0,0.0,0.0,0.0
447.0,3.8071795800874386e-07,3.4332326248675136e-06,1.959159282525171e-06,4.714239141030735e-06,2.515001924880762e-06,1.810193860597111,1.804131458852808,0.07588447535653739,0.0,0.0,0.0,0.0
448.0,3.8589618835221236e-07,3.217511978514175e-06,1.919842430557763e-06,4.790926760025833e-06,2.836497439990725e-06,1.822012398600831,1.8199654954486713,0.11739924023906062,0.0,0.0,0.0,0.0
449.0,3.9111790836844187e-07,3.2449104847774233e-06,2.504025513612877e-06,5.586722409658186e-06,2.422965683227344e-06,1.8361080657064384,1.8343346306594588,0.17608750317054395,0.0,0.0,0.0,0.0
450.0,4.0053259006458655e-07,3.137256148386989e-06,3.0017540560181494e-06,7.103723716895203e-06,2.1766160349264702e-06,1.8510812952723665,1.8477050726962603,0.24602562583965248,0.0,0.0,0.0,0.0
451.0,4.2486723654478004e-07,3.123242679782723e-06,2.9485520253842073e-06,7.661626780180178e-06,2.425320747827239e-06,1.8688848904967934,1.8640860849133543,0.33352004540939545,0.0,0.0,0.0,0.0
452.0,4.284351263910969e-07,3.2257291591315577e-06,2.234772553159777e-06,8.110380521661366e-06,2.230572359896661e-06,1.8925848695764602,1.881611402269972,0.4488271652622241,0.0,0.0,0.0,0.0
453.0,4.3200301623741384e-07,3.193124899032856e-06,2.2532277049417062e-06,8.172559579014308e-06,2.2881581546104926e-06,1.9167798867367447,1.8990435138011126,0.579898004313552,0.0,0.0,0.0,0.0
454.0,6.577538294637651e-07,3.020601808055114e-06,1.6978662357432431e-06,8.357642122664944e-06,1.930877317710983e-06,1.9355451981962273,1.915441746303663,0.7021114930653706,0.0,0.0,0.0,0.0
455.0,6.220450048986486e-07,3.208514908150338e-06,1.933347571684966e-06,7.697369783994931e-06,2.4467831452702693e-06,1.9531032448815453,1.9349230977934964,0.816918340134501,0.0,0.0,0.0,0.0
456.0,4.908402385135135e-07,3.3007766544481978e-06,2.476472128772522e-06,7.373599102759008e-06,2.050485496227477e-06,1.9732909327649488,1.9573773692451855,0.9404466200087017,0.0,0.0,0.0,0.0
457.0,4.960267793918918e-07,3.1920309165681296e-06,3.0504879214386254e-06,7.448260701027589e-06,2.050817789836711e-06,1.9953123891821363,1.9780538008633581,1.0796049510539134,0.0,0.0,0.0,0.0
458.0,5.012133202702702e-07,3.368022043749999e-06,3.266848484966216e-06,7.668326993581079e-06,2.1732513211148644e-06,2.017539334811486,1.996990752298817,1.2263574128617345,0.0,0.0,0.0,0.0
459.0,7.581477491103602e-07,3.297498020579954e-06,2.240435749324323e-06,8.347471220467338e-06,2.1950387920748865e-06,2.0410935230441716,2.019542178709022,1.3564778104723434,0.0,0.0,0.0,0.0
460.0,5.503012739301799e-07,3.2882011789132865e-06,2.200184089949323e-06,8.745643721846843e-06,2.530531549127251e-06,2.0637039981066994,2.042217098342482,1.4535486324103915,0.0,0.0,0.0,0.0
461.0,4.6471834986793575e-07,3.5613028647317745e-06,2.205154481111792e-06,9.399124228460272e-06,2.6881853062755917e-06,2.0887653158979305,2.065882611267515,1.5435927803112177,0.0,0.0,0.0,0.0
462.0,4.706177983138817e-07,3.969870344226041e-06,2.296146756633905e-06,9.087151823556505e-06,2.2706824369778855e-06,2.114869875296344,2.0906054548906923,1.6601518823341537,0.0,0.0,0.0,0.0
463.0,4.765172467598275e-07,3.8014481923116256e-06,2.042505384193282e-06,8.763003761210065e-06,2.168087607954543e-06,2.1415654633890746,2.1177604744614538,1.8076091585753875,0.0,0.0,0.0,0.0
464.0,4.5075398681408627e-07,3.714647313022108e-06,1.9790911758988507e-06,8.933749562018827e-06,2.5666743121109714e-06,2.1669738202606648,2.1438599336433835,1.9576862794618188,0.0,0.0,0.0,0.0
465.0,4.803984260718666e-07,4.026509613144958e-06,2.0475590051351326e-06,8.683244719656008e-06,2.6866154578624044e-06,2.1919143798633263,2.168989129563879,2.0730944328643397,0.0,0.0,0.0,0.0
466.0,4.906481096340083e-07,3.807792955123869e-06,2.0734403795270243e-06,8.27651900411035e-06,2.5878143501126094e-06,2.2184154956083866,2.1974496046624408,2.1432356662309324,0.0,0.0,0.0,0.0
467.0,4.885711391216211e-07,3.6990035432432394e-06,2.078930437499998e-06,7.86554014864864e-06,2.598939144594592e-06,2.247990114972295,2.2289163736648625,2.1849750704911584,0.0,0.0,0.0,0.0
468.0,5.468617139864862e-07,3.6096862185810783e-06,2.499997305855854e-06,7.721144815090085e-06,3.0273477015765744e-06,2.2804482054525885,2.2603207524441427,2.2164678174618238,0.0,0.0,0.0,0.0
469.0,5.478474301351353e-07,4.078675690540542e-06,2.0634656851238745e-06,7.497761502364867e-06,2.63826700900901e-06,2.2855200948575454,2.2637343182625007,2.222244142930522,0.0,0.0,0.0,0.0
470.0,5.393431750193051e-07,3.969850088320464e-06,2.3499900585907336e-06,7.673024788320465e-06,3.1193939750000004e-06,2.2489813992167957,2.227105661712645,2.1898346030427516,0.0,0.0,0.0,0.0
471.0,8.596878180244531e-07,3.861608217631918e-06,2.289989604617117e-06,8.269759216634491e-06,2.510511437805663e-06,2.212871163290943,2.192744630130936,2.1579021372326186,0.0,0.0,0.0,0.0
472.0,1.0725619283526383e-06,3.973758222651223e-06,2.2749997344272844e-06,8.6604204007722e-06,2.4478015499356496e-06,2.1762271912699482,2.1585801283348776,2.1262579812092164,0.0,0.0,0.0,0.0
473.0,5.80170780304054e-07,3.7768786583976825e-06,2.388969129005791e-06,7.348326664430501e-06,2.5141232694498065e-06,2.1384458085773157,2.1229122926753856,2.09224088045327,0.0,0.0,0.0,0.0
474.0,5.705685453378376e-07,3.5641522384813365e-06,1.8583447620398963e-06,6.268133096911194e-06,2.6001817825611317e-06,2.1022226959544072,2.0894362539361317,2.060695222488739,0.0,0.0,0.0,0.0
475.0,5.626151279307431e-07,3.3236901425112607e-06,1.8520421637640764e-06,6.4914751668918905e-06,2.6054370301520267e-06,2.0729505242317283,2.062981262741075,2.0408320644136553,0.0,0.0,0.0,0.0
476.0,5.192868194594592e-07,3.611600413513512e-06,1.9852570433783777e-06,7.190444771621619e-06,2.2726940391891886e-06,2.0548357485297286,2.0471998506324316,2.021437068832133,0.0,0.0,0.0,0.0
477.0,1.2331347432291665e-06,3.7286918143862603e-06,2.2175684753941438e-06,6.3488894697353586e-06,2.10957633429054e-06,2.0346771747857257,2.0304683406294757,1.9954011371526343,0.0,0.0,0.0,0.0
478.0,4.854235273367114e-07,3.966005362331079e-06,2.22098603322072e-06,6.012680696509005e-06,2.175007653716215e-06,2.0141993406638505,2.0148241407806857,1.9862738812234095,0.0,0.0,0.0,0.0
479.0,4.817143463429051e-07,4.118780197212836e-06,1.8562925767314181e-06,5.436659264104728e-06,2.463350722719593e-06,1.9967981889662152,2.000414908334712,1.9803277420326695,0.0,0.0,0.0,0.0
480.0,4.780051653490989e-07,4.086397554504504e-06,2.0239302703603597e-06,6.017763667229728e-06,2.443775565653152e-06,1.9848281401843462,1.986500163047522,1.9541712634440376,0.0,0.0,0.0,0.0
481.0,6.126322515807993e-07,3.805411045769988e-06,2.055378764829673e-06,6.997064974718467e-06,2.5128038038429048e-06,1.9820742604473036,1.9782989264434538,1.9531019265070215,0.0,0.0,0.0,0.0
482.0,4.2102944376689177e-07,3.7797721166807416e-06,2.0720812358108103e-06,8.615722477956079e-06,2.6500915346706077e-06,1.981996771074324,1.9764058208132176,1.92780501347651,0.0,0.0,0.0,0.0
483.0,4.20585186697635e-07,4.034339627322634e-06,2.029802899106137e-06,8.618017307713962e-06,2.5854574948972402e-06,1.9786696609967267,1.9752471610092197,1.9489443747637887,0.0,0.0,0.0,0.0
484.0,4.2014092962837826e-07,4.210210963006755e-06,1.4246743489161032e-06,7.5241992452421155e-06,2.4019909248029272e-06,1.9781654125139918,1.9733043002112043,1.9328896468298689,0.0,0.0,0.0,0.0
485.0,4.3981270862119924e-07,4.305365682516891e-06,1.7825525954476347e-06,6.7961528999788835e-06,2.318432875950168e-06,1.9796610632801728,1.97021497743486,1.916909432069876,0.0,0.0,0.0,0.0
486.0,4.192784839118805e-07,4.438249111345719e-06,1.9009173544425672e-06,6.170154859543918e-06,2.475597723043355e-06,1.9805530148585015,1.9687855687395264,1.9360269456612695,0.0,0.0,0.0,0.0
487.0,4.1883419921945373e-07,4.353901378702138e-06,1.8582754119073757e-06,6.164698404898647e-06,2.5917806149634e-06,1.9791534549081289,1.9673389648170463,1.9356471014328085,0.0,0.0,0.0,0.0
488.0,4.4701841486486474e-07,4.786144182432432e-06,2.1342409932432426e-06,5.691262624999998e-06,2.4090401790540537e-06,1.9749125333648643,1.9629140361249995,1.928667074936727,0.0,0.0,0.0,0.0
489.0,6.078240608818973e-07,4.7001867816722965e-06,1.9523585241849658e-06,6.005620984009007e-06,2.405422628786598e-06,1.969479825053216,1.9594485022861479,1.9267078813165985,0.0,0.0,0.0,0.0
490.0,4.886480359234233e-07,4.851916377942003e-06,1.9899428499211705e-06,6.4747462170889625e-06,2.4811786917229722e-06,1.9635709115803204,1.9583088199836,1.9290886982497428,0.0,0.0,0.0,0.0
491.0,4.881280403716214e-07,4.586273305109796e-06,1.8086647853526177e-06,7.374000628188342e-06,2.4391841154349658e-06,1.958365369604455,1.9567621586134074,1.9205563840687996,0.0,0.0,0.0,0.0
492.0,7.212701705799547e-07,4.622114603997746e-06,2.00472818786599e-06,7.071552008614862e-06,2.3555700664695938e-06,1.953197768892426,1.9547402736648078,1.9208880816054807,0.0,0.0,0.0,0.0
493.0,8.985077100150148e-07,5.011059345626876e-06,2.072814484309309e-06,6.285050092567566e-06,2.323778787237237e-06,1.9378788286932052,1.943464727127008,1.9058497447193554,0.0,0.0,0.0,0.0
494.0,4.820238825619368e-07,4.862577123141891e-06,2.06103541920045e-06,5.52110716049174e-06,2.506533650394144e-06,1.9206671103786592,1.9303027392304615,1.888923804560948,0.0,0.0,0.0,0.0
495.0,4.792644219538288e-07,4.794486406062312e-06,1.911950519643393e-06,5.470274894444445e-06,3.290576281944444e-06,1.9074520373358295,1.9194841610311184,1.8780300213474097,0.0,0.0,0.0,0.0
496.0,4.765049613457207e-07,5.329585364489489e-06,2.036327003378378e-06,5.940592580893394e-06,3.4242163144707206e-06,1.8954928017007322,1.9096431193452514,1.8703212759461898,0.0,0.0,0.0,0.0
497.0,5.854079531831832e-07,8.630850280274024e-06,2.0052206094782284e-06,6.461664611636637e-06,2.6929478737987987e-06,1.8190991324224288,1.8993590021620121,1.857667882128656,0.0,0.0,0.0,0.0
498.0,4.024116775431682e-07,6.730132844406907e-05,2.01212579496997e-06,7.112235679241741e-06,2.2167357000750753e-06,1.4882050885426614,1.890401120650263,1.8447985963365925,0.0,0.0,0.0,0.0
499.0,4.000539873404655e-07,0.00031546169146261265,1.8089842217379883e-06,7.181078685773275e-06,2.0130309973911413e-06,0.8553516690267645,1.8802163859174363,1.844258751709874,0.0,0.0,0.0,0.0
500.0,4.249903931963215e-07,0.001062665461879411,1.5140172125168923e-06,8.00986551619745e-06,1.9638425684309314e-06,0.27547605678372755,1.8677999928255449,1.8383929761785007,0.0,0.0,0.0,0.0
501.0,4.2277587787865994e-07,0.006404520960636515,1.9393708519425675e-06,9.166180926112049e-06,1.95326867286036e-06,0.03476473632322635,1.8585869466381195,1.824353076091908,0.0,0.0,0.0,0.0
502.0,4.030722405405406e-07,0.13158183856877026,1.8610020397297294e-06,1.0143215955405406e-05,2.8310144229729733e-06,0.0014158380324324324,1.8575796119756758,1.8212747045233004,0.0,0.0,0.0,0.0
503.0,4.0242603747184686e-07,0.6003867972073331,1.725543660608108e-06,9.11177329708615e-06,3.181377699197635e-06,0.00043356772032657654,1.8549121564170188,1.8062186719076996,0.0,0.0,0.0,0.0
504.0,6.832914109938062e-07,1.277806804374148,1.70378618643018e-06,7.01980335098536e-06,3.380305914724099e-06,1.3501136551520267e-05,1.8518381359721565,1.8074614276169743,0.0,0.0,0.0,0.0
505.0,4.011336313344594e-07,1.7019513278666722,1.813130786359797e-06,6.174338705025338e-06,2.629812671875e-06,6.402335069256757e-06,1.849236462927787,1.8128482973521716,0.0,0.0,0.0,0.0
506.0,4.109550975168918e-07,1.811465005675019,1.7357811089864864e-06,6.0891106337274766e-06,2.0480794099099096e-06,5.213098385022522e-06,1.8462693583031529,1.8035038519029056,0.0,0.0,0.0,0.0
507.0,4.1029200442989857e-07,1.8312921364367238,1.788131514664977e-06,6.0179086042792785e-06,1.9513496956925674e-06,4.029222641849662e-06,1.8443710526151602,1.8077955147078542,0.0,0.0,0.0,0.0
508.0,4.122518933614865e-07,1.8274065536652015,1.7476006184712835e-06,5.542954499408783e-06,1.6505633893327702e-06,2.8491650718749996e-06,1.842055361737584,1.8171411945590108,0.0,0.0,0.0,0.0
509.0,3.8515046086148646e-07,1.8052010921288297,1.931154265132319e-06,5.074030026576576e-06,1.9998470195664413e-06,5.355455362837837e-06,1.837271662690287,1.8030567036975045,0.0,0.0,0.0,0.0
510.0,4.696900554054052e-07,1.797474985979031,1.5755372286599093e-06,5.2840131233108086e-06,2.051768174549549e-06,1.1026653706081078e-05,1.833388798256756,1.7908638950978306,0.0,0.0,0.0,0.0
511.0,4.811792056418917e-07,1.80960162566376,1.7942251149197632e-06,6.072851070988174e-06,2.3791042299831073e-06,1.3509941252913848e-05,1.8313762656203965,1.7906453586472395,0.0,0.0,0.0,0.0
512.0,3.930685822409909e-07,1.7785371902614266,1.698197419557995e-06,6.0020543501689165e-06,2.3570238599380626e-06,1.1151383728462832e-05,1.8283199802128935,1.78615928713318,0.0,0.0,0.0,0.0
513.0,5.325432634332768e-07,1.4759584454920012,1.8065872238513508e-06,5.518263540603884e-06,2.1516837602829387e-06,1.0305222511148645e-05,1.8248554951546023,1.795165461219536,0.0,0.0,0.0,0.0
514.0,6.883694216666664e-07,0.8377365187101461,1.8976781925675666e-06,5.639830902477475e-06,2.0212570013513508e-06,8.800270295270267e-06,1.822100682609909,1.7974564064574738,0.0,0.0,0.0,0.0
515.0,1.5203042113597967e-06,0.16006614047902232,1.9136888337556297e-06,6.331225048388228e-06,2.148123691758164e-06,6.968218631228882e-06,1.8216085381888716,1.7790085830756406,0.0,0.0,0.0,0.0
516.0,9.44902748986486e-07,0.017372855490028243,1.985585691891891e-06,6.401278738048984e-06,2.1087581316722963e-06,9.281282417271955e-06,1.8214585270844161,1.8018403258726008,0.0,0.0,0.0,0.0
517.0,6.086069282903994e-07,0.0029230661800406805,1.9102911414273642e-06,5.896703094995775e-06,2.0143629169059673e-06,9.106058137063623e-06,1.8162346817811577,1.7761227755870845,0.0,0.0,0.0,0.0
518.0,6.474016607995493e-07,0.0005282576590495211,1.9454873968186928e-06,5.838238468834457e-06,1.8667205524774766e-06,6.118446383023646e-06,1.8107674875121615,1.7730977293159484,0.0,0.0,0.0,0.0
519.0,9.121142218137663e-07,0.00011505105813997038,1.9436663163217894e-06,6.054385707643576e-06,1.8283086768179887e-06,7.599161623796448e-06,1.812619523887689,1.7780405437543882,0.0,0.0,0.0,0.0
520.0,6.820372228744365e-07,1.92990129510135e-05,1.9777745750281517e-06,6.702000575028148e-06,2.136896520270269e-06,5.6099260125985315e-06,1.8140169793290388,1.7893173241384945,0.0,0.0,0.0,0.0
521.0,5.187342059501685e-07,5.867750881123308e-06,2.0307796497325436e-06,5.837720901935526e-06,2.0801343911880618e-06,3.29606246059966e-06,1.809908562173753,1.7933688937691847,0.0,0.0,0.0,0.0
522.0,6.464735322804051e-07,4.217146045608105e-06,2.02936437162162e-06,5.578520532601347e-06,2.0780514121621606e-06,9.717748871283776e-06,1.808674979692904,1.7895033866431553,0.0,0.0,0.0,0.0
523.0,4.607652536859512e-07,3.90234638531109e-06,2.172728436493523e-06,6.026372654427079e-06,2.221504311275336e-06,9.871872204187774e-06,1.8116970953554394,1.782783496731824,0.0,0.0,0.0,0.0
524.0,4.679337055363172e-07,3.698070219101912e-06,2.0613673631756744e-06,6.7102699754222925e-06,2.255978412021395e-06,6.2441056286176765e-06,1.8114350213339938,1.7791220999929316,0.0,0.0,0.0,0.0
525.0,7.96344563496621e-07,3.792439787499997e-06,2.007486998479728e-06,7.202887077702697e-06,1.875440209290539e-06,5.917144101773645e-06,1.8105437625654546,1.7710427671888116,0.0,0.0,0.0,0.0
526.0,4.3752687198198166e-07,3.519596137725223e-06,2.081437980292791e-06,7.227400058108103e-06,1.911682302477476e-06,4.112109630180177e-06,1.8117631777716203,1.7767912566800481,0.0,0.0,0.0,0.0
527.0,4.1123808219031507e-07,3.502881662922295e-06,2.2470658549831067e-06,7.664973474549544e-06,1.839020712429616e-06,2.632395196480854e-06,1.8147611591838952,1.8018741772402986,0.0,0.0,0.0,0.0
528.0,4.076342800844592e-07,3.0846527954391873e-06,2.2843865736486472e-06,6.994286540878374e-06,2.0223440072635126e-06,9.549612244763508e-06,1.816706486288006,1.7895496310483785,0.0,0.0,0.0,0.0
529.0,4.3423058877815287e-07,3.0131620083896377e-06,2.065285389048422e-06,6.254053771002248e-06,1.9874731056306294e-06,1.120260470765765e-05,1.817078832842285,1.784821504278019,0.0,0.0,0.0,0.0
530.0,4.1733146351351325e-07,3.2515482499999983e-06,1.6273006995045036e-06,5.180169991441439e-06,2.2073601999999986e-06,8.073638568018013e-06,1.8186872896896387,1.797682724574826,0.0,0.0,0.0,0.0
531.0,4.2002614461993216e-07,3.1430252313344577e-06,1.9025739454391883e-06,4.962970233868241e-06,2.208086509628377e-06,6.922763057854726e-06,1.8223780994168066,1.8073301767364922,0.0,0.0,0.0,0.0
532.0,4.2500568640202686e-07,3.052901534966215e-06,1.7394856427083326e-06,5.49421606582207e-06,1.9899293087837827e-06,6.10223151582207e-06,1.8234419246095712,1.8026273350401527,0.0,0.0,0.0,0.0
533.0,6.48769158457207e-07,3.493497740427927e-06,1.7951460169031525e-06,5.787936543158782e-06,1.808387828809121e-06,5.941686737894142e-06,1.8223384878130624,1.794440490136981,0.0,0.0,0.0,0.0
534.0,5.571269318918917e-07,3.3663828601351337e-06,1.7038535549662155e-06,6.5046318472972945e-06,2.1929535304054046e-06,6.605450268581079e-06,1.8251459351739856,1.7925017400066507,0.0,0.0,0.0,0.0
535.0,3.897263448113737e-07,3.3870423866835574e-06,1.8330968204307427e-06,6.197263157657656e-06,2.632316450731981e-06,4.956512631137387e-06,1.8284622599222402,1.8048619318409722,0.0,0.0,0.0,0.0
536.0,4.4280081047719586e-07,3.4451302102195937e-06,1.7246382486190873e-06,6.52945549814189e-06,2.7266941126266887e-06,5.62092865907939e-06,1.8296261891933696,1.805936006333075,0.0,0.0,0.0,0.0
537.0,4.909153591666666e-07,3.1378146875774205e-06,1.7642177754926799e-06,6.982684931996058e-06,2.786016060487049e-06,6.45830584633305e-06,1.8330579673450027,1.8054779604741265,0.0,0.0,0.0,0.0
538.0,4.619670427927927e-07,3.107117229729729e-06,1.914300112612612e-06,7.835955382882881e-06,2.496441058558558e-06,4.9776086936936925e-06,1.8367357081081075,1.8199760457923335,0.0,0.0,0.0,0.0
539.0,4.7212136427998303e-07,3.847625943940033e-06,1.8251243193306585e-06,8.139640042778715e-06,2.2614610176942564e-06,3.988857634586148e-06,1.8383190985461357,1.820236840397106,0.0,0.0,0.0,0.0
540.0,5.80824846969313e-07,3.5408877433840087e-06,1.7723411430109795e-06,8.158042363654279e-06,2.2829127434262384e-06,5.161344373071508e-06,1.841620388416089,1.8139115522140192,0.0,0.0,0.0,0.0
541.0,1.0708604901288005e-06,3.5835415882390197e-06,1.7200093312767455e-06,7.911512619714244e-06,2.305343781791948e-06,5.50316025114724e-06,1.8460922159980009,1.810007574497996,0.0,0.0,0.0,0.0
542.0,6.247584827111486e-07,3.4789195319256754e-06,1.8341922203631754e-06,8.088209347550676e-06,2.217070708614865e-06,6.179397569087838e-06,1.847990263746706,1.8154807886249267,0.0,0.0,0.0,0.0
543.0,6.762506835726351e-07,3.6695734195875565e-06,2.0043154131475226e-06,7.863376982439471e-06,1.8504965137070665e-06,5.8548710354729736e-06,1.8485965482235007,1.8232748424252447,0.0,0.0,0.0,0.0
544.0,1.2788920899662161e-06,3.878817316173987e-06,2.212037847170608e-06,7.743007815160472e-06,2.2611327496480856e-06,4.021075820016892e-06,1.8515536124745355,1.819999620966106,0.0,0.0,0.0,0.0
545.0,8.134779117778716e-07,3.9962200948268585e-06,2.1781552138513513e-06,7.4981575127744936e-06,2.4505943360853044e-06,4.197244601161318e-06,1.856884976088725,1.8335805125733184,0.0,0.0,0.0,0.0
546.0,6.39862405078829e-07,3.7230820804617124e-06,2.1256457525900906e-06,7.567066142905406e-06,1.933487164977478e-06,5.885810737837839e-06,1.8614581090275906,1.8442520932884159,0.0,0.0,0.0,0.0
547.0,7.989425110979731e-07,3.935650639900056e-06,2.1849691682150903e-06,7.392371782925113e-06,2.10439062397241e-06,7.746800048571229e-06,1.8625662753647523,1.8268241873103852,0.0,0.0,0.0,0.0
548.0,7.484117189132883e-07,3.5989267744932433e-06,2.148642945129505e-06,7.89403597084741e-06,2.532195338935811e-06,7.072627402252254e-06,1.8609605548237054,1.8347131949663609,0.0,0.0,0.0,0.0
549.0,1.0590614590688348e-06,3.466833852407096e-06,2.165631311972129e-06,8.020749505595442e-06,2.735667714738176e-06,6.90114662763936e-06,1.8619458609419346,1.8328125526395342,0.0,0.0,0.0,0.0
550.0,1.5655193816216218e-06,3.3342432939470726e-06,2.3119616186655413e-06,7.510183194200452e-06,2.585373085923424e-06,5.214956422240992e-06,1.8619254548157942,1.816733731139233,0.0,0.8764855668540302,0.0,0.0
551.0,1.221892385807292e-06,3.0346069122395843e-06,2.1806364458333338e-06,7.432659710677085e-06,2.3599810169270835e-06,5.044536205989584e-06,1.8601815476552084,1.828758430861443,0.0,0.0,0.0,0.0
552.0,6.384583745270272e-07,3.2928113600084464e-06,2.27267363445946e-06,7.450230105489867e-06,2.2102952568412168e-06,6.050513718074325e-06,1.8611989169958616,1.8228872540088519,0.0,0.0,0.0,0.0
553.0,3.7770823584670617e-07,3.3448563589386267e-06,2.215188930701014e-06,7.276279520347694e-06,2.190151506587838e-06,5.87984834560107e-06,1.86153929918724,1.8371566712925553,0.0,0.0,0.0,0.0
554.0,4.151740286036037e-07,3.306033586711712e-06,2.2696555168918923e-06,6.954022489864866e-06,2.318366078828829e-06,6.378328192567569e-06,1.8583813906283788,1.8188790782747648,0.0,0.0,0.0,0.0
